Date,Adj Close,Close,High,Low,Open,Volume
1955/9/7,43.84999847,43.84999847,43.84999847,43.84999847,43.84999847,2380000
1955/9/8,43.88000107,43.88000107,43.88000107,43.88000107,43.88000107,2470000
1955/9/9,43.88999939,43.88999939,43.88999939,43.88999939,43.88999939,2480000
1955/9/12,44.18999863,44.18999863,44.18999863,44.18999863,44.18999863,2520000
1955/9/13,44.79999924,44.79999924,44.79999924,44.79999924,44.79999924,2580000
1955/9/14,44.99000168,44.99000168,44.99000168,44.99000168,44.99000168,2570000
1955/9/15,44.75,44.75,44.75,44.75,44.75,2890000
1955/9/16,45.09000015,45.09000015,45.09000015,45.09000015,45.09000015,2540000
1955/9/19,45.15999985,45.15999985,45.15999985,45.15999985,45.15999985,2390000
1955/9/20,45.13000107,45.13000107,45.13000107,45.13000107,45.13000107,2090000
1955/9/21,45.38999939,45.38999939,45.38999939,45.38999939,45.38999939,2460000
1955/9/22,45.38999939,45.38999939,45.38999939,45.38999939,45.38999939,2550000
1955/9/23,45.63000107,45.63000107,45.63000107,45.63000107,45.63000107,2540000
1955/9/26,42.61000061,42.61000061,42.61000061,42.61000061,42.61000061,7720000
1955/9/27,43.58000183,43.58000183,43.58000183,43.58000183,43.58000183,5500000
1955/9/28,44.31000137,44.31000137,44.31000137,44.31000137,44.31000137,3780000
1955/9/29,44.02999878,44.02999878,44.02999878,44.02999878,44.02999878,2560000
1955/9/30,43.66999817,43.66999817,43.66999817,43.66999817,43.66999817,2140000
1955/10/3,42.49000168,42.49000168,42.49000168,42.49000168,42.49000168,2720000
1955/10/4,42.81999969,42.81999969,42.81999969,42.81999969,42.81999969,2020000
1955/10/5,42.99000168,42.99000168,42.99000168,42.99000168,42.99000168,1920000
1955/10/6,42.70000076,42.70000076,42.70000076,42.70000076,42.70000076,1690000
1955/10/7,42.38000107,42.38000107,42.38000107,42.38000107,42.38000107,2150000
1955/10/10,41.15000153,41.15000153,41.15000153,41.15000153,41.15000153,3100000
1955/10/11,40.79999924,40.79999924,40.79999924,40.79999924,40.79999924,3590000
1955/10/12,41.52000046,41.52000046,41.52000046,41.52000046,41.52000046,1900000
1955/10/13,41.38999939,41.38999939,41.38999939,41.38999939,41.38999939,1980000
1955/10/14,41.22000122,41.22000122,41.22000122,41.22000122,41.22000122,1640000
1955/10/17,41.34999847,41.34999847,41.34999847,41.34999847,41.34999847,1480000
1955/10/18,41.65000153,41.65000153,41.65000153,41.65000153,41.65000153,1550000
1955/10/19,42.06999969,42.06999969,42.06999969,42.06999969,42.06999969,1760000
1955/10/20,42.59000015,42.59000015,42.59000015,42.59000015,42.59000015,2160000
1955/10/21,42.59000015,42.59000015,42.59000015,42.59000015,42.59000015,1710000
1955/10/24,42.90999985,42.90999985,42.90999985,42.90999985,42.90999985,1820000
1955/10/25,42.63000107,42.63000107,42.63000107,42.63000107,42.63000107,1950000
1955/10/26,42.29000092,42.29000092,42.29000092,42.29000092,42.29000092,1660000
1955/10/27,42.34000015,42.34000015,42.34000015,42.34000015,42.34000015,1830000
1955/10/28,42.36999893,42.36999893,42.36999893,42.36999893,42.36999893,1720000
1955/10/31,42.34000015,42.34000015,42.34000015,42.34000015,42.34000015,1800000
1955/11/1,42.27999878,42.27999878,42.27999878,42.27999878,42.27999878,1590000
1955/11/2,42.34999847,42.34999847,42.34999847,42.34999847,42.34999847,1610000
1955/11/3,43.24000168,43.24000168,43.24000168,43.24000168,43.24000168,2260000
1955/11/4,43.95999908,43.95999908,43.95999908,43.95999908,43.95999908,2430000
1955/11/7,44.15000153,44.15000153,44.15000153,44.15000153,44.15000153,2230000
1955/11/9,44.61000061,44.61000061,44.61000061,44.61000061,44.61000061,2580000
1955/11/10,44.72000122,44.72000122,44.72000122,44.72000122,44.72000122,2550000
1955/11/11,45.24000168,45.24000168,45.24000168,45.24000168,45.24000168,2000000
1955/11/14,46.40999985,46.40999985,46.40999985,46.40999985,46.40999985,2760000
1955/11/15,46.20999908,46.20999908,46.20999908,46.20999908,46.20999908,2560000
1955/11/16,45.90999985,45.90999985,45.90999985,45.90999985,45.90999985,2460000
1955/11/17,45.59000015,45.59000015,45.59000015,45.59000015,45.59000015,2310000
1955/11/18,45.54000092,45.54000092,45.54000092,45.54000092,45.54000092,2320000
1955/11/21,45.22000122,45.22000122,45.22000122,45.22000122,45.22000122,1960000
1955/11/22,45.65999985,45.65999985,45.65999985,45.65999985,45.65999985,2270000
1955/11/23,45.72000122,45.72000122,45.72000122,45.72000122,45.72000122,2550000
1955/11/25,45.68000031,45.68000031,45.68000031,45.68000031,45.68000031,2190000
1955/11/28,45.38000107,45.38000107,45.38000107,45.38000107,45.38000107,2460000
1955/11/29,45.56000137,45.56000137,45.56000137,45.56000137,45.56000137,2370000
1955/11/30,45.50999832,45.50999832,45.50999832,45.50999832,45.50999832,2900000
1955/12/1,45.34999847,45.34999847,45.34999847,45.34999847,45.34999847,2370000
1955/12/2,45.43999863,45.43999863,45.43999863,45.43999863,45.43999863,2400000
1955/12/5,45.70000076,45.70000076,45.70000076,45.70000076,45.70000076,2440000
1955/12/6,45.70000076,45.70000076,45.70000076,45.70000076,45.70000076,2540000
1955/12/7,45.54999924,45.54999924,45.54999924,45.54999924,45.54999924,2480000
1955/12/8,45.81999969,45.81999969,45.81999969,45.81999969,45.81999969,2970000
1955/12/9,45.88999939,45.88999939,45.88999939,45.88999939,45.88999939,2660000
1955/12/12,45.41999817,45.41999817,45.41999817,45.41999817,45.41999817,2510000
1955/12/13,45.45000076,45.45000076,45.45000076,45.45000076,45.45000076,2430000
1955/12/14,45.06999969,45.06999969,45.06999969,45.06999969,45.06999969,2670000
1955/12/15,45.06000137,45.06000137,45.06000137,45.06000137,45.06000137,2260000
1955/12/16,45.13000107,45.13000107,45.13000107,45.13000107,45.13000107,2310000
1955/12/19,45.02000046,45.02000046,45.02000046,45.02000046,45.02000046,2380000
1955/12/20,44.95000076,44.95000076,44.95000076,44.95000076,44.95000076,2280000
1955/12/21,45.84000015,45.84000015,45.84000015,45.84000015,45.84000015,2540000
1955/12/22,45.40999985,45.40999985,45.40999985,45.40999985,45.40999985,2650000
1955/12/23,45.5,45.5,45.5,45.5,45.5,2090000
1955/12/27,45.22000122,45.22000122,45.22000122,45.22000122,45.22000122,2010000
1955/12/28,45.04999924,45.04999924,45.04999924,45.04999924,45.04999924,1990000
1955/12/29,45.15000153,45.15000153,45.15000153,45.15000153,45.15000153,2190000
1955/12/30,45.47999954,45.47999954,45.47999954,45.47999954,45.47999954,2820000
1956/1/3,45.15999985,45.15999985,45.15999985,45.15999985,45.15999985,2390000
1956/1/4,45,45,45,45,45,2290000
1956/1/5,44.95000076,44.95000076,44.95000076,44.95000076,44.95000076,2110000
1956/1/6,45.13999939,45.13999939,45.13999939,45.13999939,45.13999939,2570000
1956/1/9,44.50999832,44.50999832,44.50999832,44.50999832,44.50999832,2700000
1956/1/10,44.15999985,44.15999985,44.15999985,44.15999985,44.15999985,2640000
1956/1/11,44.38000107,44.38000107,44.38000107,44.38000107,44.38000107,2310000
1956/1/12,44.75,44.75,44.75,44.75,44.75,2330000
1956/1/13,44.66999817,44.66999817,44.66999817,44.66999817,44.66999817,2120000
1956/1/16,44.13999939,44.13999939,44.13999939,44.13999939,44.13999939,2260000
1956/1/17,44.47000122,44.47000122,44.47000122,44.47000122,44.47000122,2050000
1956/1/18,44.16999817,44.16999817,44.16999817,44.16999817,44.16999817,2110000
1956/1/19,43.72000122,43.72000122,43.72000122,43.72000122,43.72000122,2500000
1956/1/20,43.22000122,43.22000122,43.22000122,43.22000122,43.22000122,2430000
1956/1/23,43.11000061,43.11000061,43.11000061,43.11000061,43.11000061,2720000
1956/1/24,43.65000153,43.65000153,43.65000153,43.65000153,43.65000153,2160000
1956/1/25,43.72000122,43.72000122,43.72000122,43.72000122,43.72000122,1950000
1956/1/26,43.45999908,43.45999908,43.45999908,43.45999908,43.45999908,1840000
1956/1/27,43.34999847,43.34999847,43.34999847,43.34999847,43.34999847,1950000
1956/1/30,43.5,43.5,43.5,43.5,43.5,1830000
1956/1/31,43.81999969,43.81999969,43.81999969,43.81999969,43.81999969,1900000
1956/2/1,44.02999878,44.02999878,44.02999878,44.02999878,44.02999878,2010000
1956/2/2,44.22000122,44.22000122,44.22000122,44.22000122,44.22000122,1900000
1956/2/3,44.77999878,44.77999878,44.77999878,44.77999878,44.77999878,2110000
1956/2/6,44.81000137,44.81000137,44.81000137,44.81000137,44.81000137,2230000
1956/2/7,44.59999847,44.59999847,44.59999847,44.59999847,44.59999847,2060000
1956/2/8,44.15999985,44.15999985,44.15999985,44.15999985,44.15999985,2170000
1956/2/9,43.65999985,43.65999985,43.65999985,43.65999985,43.65999985,2080000
1956/2/10,43.63999939,43.63999939,43.63999939,43.63999939,43.63999939,1770000
1956/2/13,43.58000183,43.58000183,43.58000183,43.58000183,43.58000183,1420000
1956/2/14,43.41999817,43.41999817,43.41999817,43.41999817,43.41999817,1590000
1956/2/15,44.04000092,44.04000092,44.04000092,44.04000092,44.04000092,3000000
1956/2/16,43.81999969,43.81999969,43.81999969,43.81999969,43.81999969,1750000
1956/2/17,44.52000046,44.52000046,44.52000046,44.52000046,44.52000046,2840000
1956/2/20,44.45000076,44.45000076,44.45000076,44.45000076,44.45000076,2530000
1956/2/21,44.56000137,44.56000137,44.56000137,44.56000137,44.56000137,2240000
1956/2/23,44.95000076,44.95000076,44.95000076,44.95000076,44.95000076,2900000
1956/2/24,45.31999969,45.31999969,45.31999969,45.31999969,45.31999969,2890000
1956/2/27,45.27000046,45.27000046,45.27000046,45.27000046,45.27000046,2440000
1956/2/28,45.43000031,45.43000031,45.43000031,45.43000031,45.43000031,2540000
1956/2/29,45.34000015,45.34000015,45.34000015,45.34000015,45.34000015,3900000
1956/3/1,45.54000092,45.54000092,45.54000092,45.54000092,45.54000092,2410000
1956/3/2,45.81000137,45.81000137,45.81000137,45.81000137,45.81000137,2860000
1956/3/5,46.06000137,46.06000137,46.06000137,46.06000137,46.06000137,3090000
1956/3/6,46.04000092,46.04000092,46.04000092,46.04000092,46.04000092,2770000
1956/3/7,46.00999832,46.00999832,46.00999832,46.00999832,46.00999832,2380000
1956/3/8,46.11999893,46.11999893,46.11999893,46.11999893,46.11999893,2500000
1956/3/9,46.70000076,46.70000076,46.70000076,46.70000076,46.70000076,3430000
1956/3/12,47.13000107,47.13000107,47.13000107,47.13000107,47.13000107,3110000
1956/3/13,47.06000137,47.06000137,47.06000137,47.06000137,47.06000137,2790000
1956/3/14,47.52999878,47.52999878,47.52999878,47.52999878,47.52999878,3140000
1956/3/15,47.99000168,47.99000168,47.99000168,47.99000168,47.99000168,3270000
1956/3/16,48.13999939,48.13999939,48.13999939,48.13999939,48.13999939,3120000
1956/3/19,48.59000015,48.59000015,48.59000015,48.59000015,48.59000015,2570000
1956/3/20,48.86999893,48.86999893,48.86999893,48.86999893,48.86999893,2960000
1956/3/21,48.22999954,48.22999954,48.22999954,48.22999954,48.22999954,2930000
1956/3/22,48.72000122,48.72000122,48.72000122,48.72000122,48.72000122,2650000
1956/3/23,48.83000183,48.83000183,48.83000183,48.83000183,48.83000183,2980000
1956/3/26,48.61999893,48.61999893,48.61999893,48.61999893,48.61999893,2720000
1956/3/27,48.25,48.25,48.25,48.25,48.25,2540000
1956/3/28,48.50999832,48.50999832,48.50999832,48.50999832,48.50999832,2610000
1956/3/29,48.47999954,48.47999954,48.47999954,48.47999954,48.47999954,3480000
1956/4/2,48.70000076,48.70000076,48.70000076,48.70000076,48.70000076,3120000
1956/4/3,48.52999878,48.52999878,48.52999878,48.52999878,48.52999878,2760000
1956/4/4,48.79999924,48.79999924,48.79999924,48.79999924,48.79999924,2760000
1956/4/5,48.56999969,48.56999969,48.56999969,48.56999969,48.56999969,2950000
1956/4/6,48.84999847,48.84999847,48.84999847,48.84999847,48.84999847,2600000
1956/4/9,48.61000061,48.61000061,48.61000061,48.61000061,48.61000061,2760000
1956/4/10,47.93000031,47.93000031,47.93000031,47.93000031,47.93000031,2590000
1956/4/11,48.31000137,48.31000137,48.31000137,48.31000137,48.31000137,2440000
1956/4/12,48.02000046,48.02000046,48.02000046,48.02000046,48.02000046,2700000
1956/4/13,47.95000076,47.95000076,47.95000076,47.95000076,47.95000076,2450000
1956/4/16,47.95999908,47.95999908,47.95999908,47.95999908,47.95999908,2310000
1956/4/17,47.93000031,47.93000031,47.93000031,47.93000031,47.93000031,2330000
1956/4/18,47.74000168,47.74000168,47.74000168,47.74000168,47.74000168,2470000
1956/4/19,47.56999969,47.56999969,47.56999969,47.56999969,47.56999969,2210000
1956/4/20,47.75999832,47.75999832,47.75999832,47.75999832,47.75999832,2320000
1956/4/23,47.65000153,47.65000153,47.65000153,47.65000153,47.65000153,2440000
1956/4/24,47.25999832,47.25999832,47.25999832,47.25999832,47.25999832,2500000
1956/4/25,47.09000015,47.09000015,47.09000015,47.09000015,47.09000015,2270000
1956/4/26,47.49000168,47.49000168,47.49000168,47.49000168,47.49000168,2630000
1956/4/27,47.99000168,47.99000168,47.99000168,47.99000168,47.99000168,2760000
1956/4/30,48.38000107,48.38000107,48.38000107,48.38000107,48.38000107,2730000
1956/5/1,48.15999985,48.15999985,48.15999985,48.15999985,48.15999985,2500000
1956/5/2,48.16999817,48.16999817,48.16999817,48.16999817,48.16999817,2440000
1956/5/3,48.34000015,48.34000015,48.34000015,48.34000015,48.34000015,2640000
1956/5/4,48.50999832,48.50999832,48.50999832,48.50999832,48.50999832,2860000
1956/5/7,48.22000122,48.22000122,48.22000122,48.22000122,48.22000122,2550000
1956/5/8,48.02000046,48.02000046,48.02000046,48.02000046,48.02000046,2440000
1956/5/9,47.93999863,47.93999863,47.93999863,47.93999863,47.93999863,2550000
1956/5/10,47.15999985,47.15999985,47.15999985,47.15999985,47.15999985,2850000
1956/5/11,47.11999893,47.11999893,47.11999893,47.11999893,47.11999893,2450000
1956/5/14,46.86000061,46.86000061,46.86000061,46.86000061,46.86000061,2440000
1956/5/15,46.36999893,46.36999893,46.36999893,46.36999893,46.36999893,2650000
1956/5/16,46.04999924,46.04999924,46.04999924,46.04999924,46.04999924,2080000
1956/5/17,46.61000061,46.61000061,46.61000061,46.61000061,46.61000061,1970000
1956/5/18,46.38999939,46.38999939,46.38999939,46.38999939,46.38999939,2020000
1956/5/21,45.99000168,45.99000168,45.99000168,45.99000168,45.99000168,1940000
1956/5/22,45.25999832,45.25999832,45.25999832,45.25999832,45.25999832,2290000
1956/5/23,45.02000046,45.02000046,45.02000046,45.02000046,45.02000046,2140000
1956/5/24,44.59999847,44.59999847,44.59999847,44.59999847,44.59999847,2600000
1956/5/25,44.61999893,44.61999893,44.61999893,44.61999893,44.61999893,2570000
1956/5/28,44.09999847,44.09999847,44.09999847,44.09999847,44.09999847,2780000
1956/5/29,45.11000061,45.11000061,45.11000061,45.11000061,45.11000061,2430000
1956/5/31,45.20000076,45.20000076,45.20000076,45.20000076,45.20000076,2020000
1956/6/1,45.58000183,45.58000183,45.58000183,45.58000183,45.58000183,1440000
1956/6/4,45.84999847,45.84999847,45.84999847,45.84999847,45.84999847,1500000
1956/6/5,45.86000061,45.86000061,45.86000061,45.86000061,45.86000061,1650000
1956/6/6,45.63000107,45.63000107,45.63000107,45.63000107,45.63000107,1460000
1956/6/7,45.99000168,45.99000168,45.99000168,45.99000168,45.99000168,1630000
1956/6/8,45.13999939,45.13999939,45.13999939,45.13999939,45.13999939,3630000
1956/6/11,45.70999908,45.70999908,45.70999908,45.70999908,45.70999908,2000000
1956/6/12,46.36000061,46.36000061,46.36000061,46.36000061,46.36000061,1900000
1956/6/13,46.41999817,46.41999817,46.41999817,46.41999817,46.41999817,1760000
1956/6/14,46.31000137,46.31000137,46.31000137,46.31000137,46.31000137,1670000
1956/6/15,46.36999893,46.36999893,46.36999893,46.36999893,46.36999893,1550000
1956/6/18,46.16999817,46.16999817,46.16999817,46.16999817,46.16999817,1440000
1956/6/19,46.22000122,46.22000122,46.22000122,46.22000122,46.22000122,1430000
1956/6/20,46.40999985,46.40999985,46.40999985,46.40999985,46.40999985,1670000
1956/6/21,46.72999954,46.72999954,46.72999954,46.72999954,46.72999954,1820000
1956/6/22,46.59000015,46.59000015,46.59000015,46.59000015,46.59000015,1630000
1956/6/25,46.40999985,46.40999985,46.40999985,46.40999985,46.40999985,1500000
1956/6/26,46.72000122,46.72000122,46.72000122,46.72000122,46.72000122,1730000
1956/6/27,47.06999969,47.06999969,47.06999969,47.06999969,47.06999969,2090000
1956/6/28,47.13000107,47.13000107,47.13000107,47.13000107,47.13000107,1900000
1956/6/29,46.97000122,46.97000122,46.97000122,46.97000122,46.97000122,1780000
1956/7/2,46.93000031,46.93000031,46.93000031,46.93000031,46.93000031,1610000
1956/7/3,47.31999969,47.31999969,47.31999969,47.31999969,47.31999969,1840000
1956/7/5,47.79999924,47.79999924,47.79999924,47.79999924,47.79999924,2240000
1956/7/6,48.04000092,48.04000092,48.04000092,48.04000092,48.04000092,2180000
1956/7/9,48.25,48.25,48.25,48.25,48.25,2180000
1956/7/10,48.54000092,48.54000092,48.54000092,48.54000092,48.54000092,2450000
1956/7/11,48.68999863,48.68999863,48.68999863,48.68999863,48.68999863,2520000
1956/7/12,48.58000183,48.58000183,48.58000183,48.58000183,48.58000183,2180000
1956/7/13,48.72000122,48.72000122,48.72000122,48.72000122,48.72000122,2020000
1956/7/16,49.13999939,49.13999939,49.13999939,49.13999939,49.13999939,2260000
1956/7/17,49.31000137,49.31000137,49.31000137,49.31000137,49.31000137,2520000
1956/7/18,49.29999924,49.29999924,49.29999924,49.29999924,49.29999924,2530000
1956/7/19,49.31999969,49.31999969,49.31999969,49.31999969,49.31999969,1950000
1956/7/20,49.34999847,49.34999847,49.34999847,49.34999847,49.34999847,2020000
1956/7/23,49.33000183,49.33000183,49.33000183,49.33000183,49.33000183,1970000
1956/7/24,49.33000183,49.33000183,49.33000183,49.33000183,49.33000183,2040000
1956/7/25,49.43999863,49.43999863,49.43999863,49.43999863,49.43999863,2220000
1956/7/26,49.47999954,49.47999954,49.47999954,49.47999954,49.47999954,2060000
1956/7/27,49.08000183,49.08000183,49.08000183,49.08000183,49.08000183,2240000
1956/7/30,49,49,49,49,49,2100000
1956/7/31,49.38999939,49.38999939,49.38999939,49.38999939,49.38999939,2520000
1956/8/1,49.61999893,49.61999893,49.61999893,49.61999893,49.61999893,2230000
1956/8/2,49.63999939,49.63999939,49.63999939,49.63999939,49.63999939,2530000
1956/8/3,49.63999939,49.63999939,49.63999939,49.63999939,49.63999939,2210000
1956/8/6,48.95999908,48.95999908,48.95999908,48.95999908,48.95999908,2280000
1956/8/7,49.15999985,49.15999985,49.15999985,49.15999985,49.15999985,2180000
1956/8/8,49.36000061,49.36000061,49.36000061,49.36000061,49.36000061,2480000
1956/8/9,49.31999969,49.31999969,49.31999969,49.31999969,49.31999969,2550000
1956/8/10,49.09000015,49.09000015,49.09000015,49.09000015,49.09000015,2040000
1956/8/13,48.58000183,48.58000183,48.58000183,48.58000183,48.58000183,1730000
1956/8/14,48,48,48,48,48,1790000
1956/8/15,48.99000168,48.99000168,48.99000168,48.99000168,48.99000168,2000000
1956/8/16,48.88000107,48.88000107,48.88000107,48.88000107,48.88000107,1790000
1956/8/17,48.81999969,48.81999969,48.81999969,48.81999969,48.81999969,1720000
1956/8/20,48.25,48.25,48.25,48.25,48.25,1770000
1956/8/21,47.88999939,47.88999939,47.88999939,47.88999939,47.88999939,2440000
1956/8/22,47.41999817,47.41999817,47.41999817,47.41999817,47.41999817,1570000
1956/8/23,48,48,48,48,48,1590000
1956/8/24,47.95000076,47.95000076,47.95000076,47.95000076,47.95000076,1530000
1956/8/27,47.65999985,47.65999985,47.65999985,47.65999985,47.65999985,1420000
1956/8/28,47.56999969,47.56999969,47.56999969,47.56999969,47.56999969,1400000
1956/8/29,47.36000061,47.36000061,47.36000061,47.36000061,47.36000061,1530000
1956/8/30,46.93999863,46.93999863,46.93999863,46.93999863,46.93999863,2050000
1956/8/31,47.50999832,47.50999832,47.50999832,47.50999832,47.50999832,1620000
1956/9/4,47.88999939,47.88999939,47.88999939,47.88999939,47.88999939,1790000
1956/9/5,48.02000046,48.02000046,48.02000046,48.02000046,48.02000046,2130000
1956/9/6,48.09999847,48.09999847,48.09999847,48.09999847,48.09999847,1550000
1956/9/7,47.81000137,47.81000137,47.81000137,47.81000137,47.81000137,1690000
1956/9/10,47.56000137,47.56000137,47.56000137,47.56000137,47.56000137,1860000
1956/9/11,47.38000107,47.38000107,47.38000107,47.38000107,47.38000107,1920000
1956/9/12,47.04999924,47.04999924,47.04999924,47.04999924,47.04999924,1930000
1956/9/13,46.09000015,46.09000015,46.09000015,46.09000015,46.09000015,2000000
1956/9/14,47.20999908,47.20999908,47.20999908,47.20999908,47.20999908,2110000
1956/9/17,47.09999847,47.09999847,47.09999847,47.09999847,47.09999847,1940000
1956/9/18,46.79000092,46.79000092,46.79000092,46.79000092,46.79000092,2200000
1956/9/19,46.24000168,46.24000168,46.24000168,46.24000168,46.24000168,2040000
1956/9/20,46.20999908,46.20999908,46.20999908,46.20999908,46.20999908,2150000
1956/9/21,46.58000183,46.58000183,46.58000183,46.58000183,46.58000183,2110000
1956/9/24,46.40000153,46.40000153,46.40000153,46.40000153,46.40000153,1840000
1956/9/25,45.75,45.75,45.75,45.75,45.75,2100000
1956/9/26,45.81999969,45.81999969,45.81999969,45.81999969,45.81999969,2370000
1956/9/27,45.59999847,45.59999847,45.59999847,45.59999847,45.59999847,1770000
1956/9/28,45.34999847,45.34999847,45.34999847,45.34999847,45.34999847,1720000
1956/10/1,44.70000076,44.70000076,44.70000076,44.70000076,44.70000076,2600000
1956/10/2,45.52000046,45.52000046,45.52000046,45.52000046,45.52000046,2400000
1956/10/3,46.27999878,46.27999878,46.27999878,46.27999878,46.27999878,2180000
1956/10/4,46.29000092,46.29000092,46.29000092,46.29000092,46.29000092,1600000
1956/10/5,46.45000076,46.45000076,46.45000076,46.45000076,46.45000076,1580000
1956/10/8,46.43000031,46.43000031,46.43000031,46.43000031,46.43000031,1450000
1956/10/9,46.20000076,46.20000076,46.20000076,46.20000076,46.20000076,1220000
1956/10/10,46.84000015,46.84000015,46.84000015,46.84000015,46.84000015,1620000
1956/10/11,46.81000137,46.81000137,46.81000137,46.81000137,46.81000137,1760000
1956/10/12,47,47,47,47,47,1330000
1956/10/15,46.86000061,46.86000061,46.86000061,46.86000061,46.86000061,1610000
1956/10/16,46.61999893,46.61999893,46.61999893,46.61999893,46.61999893,1580000
1956/10/17,46.25999832,46.25999832,46.25999832,46.25999832,46.25999832,1640000
1956/10/18,46.34000015,46.34000015,46.34000015,46.34000015,46.34000015,1640000
1956/10/19,46.24000168,46.24000168,46.24000168,46.24000168,46.24000168,1720000
1956/10/22,46.22999954,46.22999954,46.22999954,46.22999954,46.22999954,1430000
1956/10/23,46.11999893,46.11999893,46.11999893,46.11999893,46.11999893,1390000
1956/10/24,45.93000031,45.93000031,45.93000031,45.93000031,45.93000031,1640000
1956/10/25,45.84999847,45.84999847,45.84999847,45.84999847,45.84999847,1580000
1956/10/26,46.27000046,46.27000046,46.27000046,46.27000046,46.27000046,1800000
1956/10/29,46.40000153,46.40000153,46.40000153,46.40000153,46.40000153,2420000
1956/10/30,46.36999893,46.36999893,46.36999893,46.36999893,46.36999893,1830000
1956/10/31,45.58000183,45.58000183,45.58000183,45.58000183,45.58000183,2280000
1956/11/1,46.52000046,46.52000046,46.52000046,46.52000046,46.52000046,1890000
1956/11/2,46.97999954,46.97999954,46.97999954,46.97999954,46.97999954,2180000
1956/11/5,47.59999847,47.59999847,47.59999847,47.59999847,47.59999847,2830000
1956/11/7,47.11000061,47.11000061,47.11000061,47.11000061,47.11000061,2650000
1956/11/8,46.72999954,46.72999954,46.72999954,46.72999954,46.72999954,1970000
1956/11/9,46.34000015,46.34000015,46.34000015,46.34000015,46.34000015,1690000
1956/11/12,46.49000168,46.49000168,46.49000168,46.49000168,46.49000168,1600000
1956/11/13,46.27000046,46.27000046,46.27000046,46.27000046,46.27000046,2140000
1956/11/14,46.00999832,46.00999832,46.00999832,46.00999832,46.00999832,2290000
1956/11/15,45.72000122,45.72000122,45.72000122,45.72000122,45.72000122,2210000
1956/11/16,45.74000168,45.74000168,45.74000168,45.74000168,45.74000168,1820000
1956/11/19,45.29000092,45.29000092,45.29000092,45.29000092,45.29000092,2560000
1956/11/20,44.88999939,44.88999939,44.88999939,44.88999939,44.88999939,2240000
1956/11/21,44.66999817,44.66999817,44.66999817,44.66999817,44.66999817,2310000
1956/11/23,45.13999939,45.13999939,45.13999939,45.13999939,45.13999939,1880000
1956/11/26,44.86999893,44.86999893,44.86999893,44.86999893,44.86999893,2230000
1956/11/27,44.90999985,44.90999985,44.90999985,44.90999985,44.90999985,2130000
1956/11/28,44.43000031,44.43000031,44.43000031,44.43000031,44.43000031,2190000
1956/11/29,44.38000107,44.38000107,44.38000107,44.38000107,44.38000107,2440000
1956/11/30,45.08000183,45.08000183,45.08000183,45.08000183,45.08000183,2300000
1956/12/3,45.97999954,45.97999954,45.97999954,45.97999954,45.97999954,2570000
1956/12/4,45.84000015,45.84000015,45.84000015,45.84000015,45.84000015,2180000
1956/12/5,46.38999939,46.38999939,46.38999939,46.38999939,46.38999939,2360000
1956/12/6,46.81000137,46.81000137,46.81000137,46.81000137,46.81000137,2470000
1956/12/7,47.04000092,47.04000092,47.04000092,47.04000092,47.04000092,2400000
1956/12/10,46.79999924,46.79999924,46.79999924,46.79999924,46.79999924,2600000
1956/12/11,46.47999954,46.47999954,46.47999954,46.47999954,46.47999954,2210000
1956/12/12,46.13000107,46.13000107,46.13000107,46.13000107,46.13000107,2180000
1956/12/13,46.5,46.5,46.5,46.5,46.5,2370000
1956/12/14,46.54000092,46.54000092,46.54000092,46.54000092,46.54000092,2450000
1956/12/17,46.54000092,46.54000092,46.54000092,46.54000092,46.54000092,2500000
1956/12/18,46.54000092,46.54000092,46.54000092,46.54000092,46.54000092,2370000
1956/12/19,46.43000031,46.43000031,46.43000031,46.43000031,46.43000031,1900000
1956/12/20,46.06999969,46.06999969,46.06999969,46.06999969,46.06999969,2060000
1956/12/21,46.36999893,46.36999893,46.36999893,46.36999893,46.36999893,2380000
1956/12/26,46.38999939,46.38999939,46.38999939,46.38999939,46.38999939,2440000
1956/12/27,46.34999847,46.34999847,46.34999847,46.34999847,46.34999847,2420000
1956/12/28,46.56000137,46.56000137,46.56000137,46.56000137,46.56000137,2790000
1956/12/31,46.66999817,46.66999817,46.66999817,46.66999817,46.66999817,3680000
1957/1/2,46.20000076,46.20000076,46.20000076,46.20000076,46.20000076,1960000
1957/1/3,46.59999847,46.59999847,46.59999847,46.59999847,46.59999847,2260000
1957/1/4,46.65999985,46.65999985,46.65999985,46.65999985,46.65999985,2710000
1957/1/7,46.41999817,46.41999817,46.41999817,46.41999817,46.41999817,2500000
1957/1/8,46.25,46.25,46.25,46.25,46.25,2230000
1957/1/9,46.15999985,46.15999985,46.15999985,46.15999985,46.15999985,2330000
1957/1/10,46.27000046,46.27000046,46.27000046,46.27000046,46.27000046,2470000
1957/1/11,46.18000031,46.18000031,46.18000031,46.18000031,46.18000031,2340000
1957/1/14,45.86000061,45.86000061,45.86000061,45.86000061,45.86000061,2350000
1957/1/15,45.18000031,45.18000031,45.18000031,45.18000031,45.18000031,2370000
1957/1/16,45.22999954,45.22999954,45.22999954,45.22999954,45.22999954,2210000
1957/1/17,45.22000122,45.22000122,45.22000122,45.22000122,45.22000122,2140000
1957/1/18,44.63999939,44.63999939,44.63999939,44.63999939,44.63999939,2400000
1957/1/21,44.40000153,44.40000153,44.40000153,44.40000153,44.40000153,2740000
